;filename;Titel;Autor_normalisiert;Jahr;all_words_count;anteil_abstrakt;ant_narr_abstrakt;ant_narr_konkret;ant_dir_rede;ant_ind_rede;ant_rep;ant_free;abstconc_narr
1003;k00200002794;Das Geheimnis der Sierra;Harte, Bret;1905;40090;0.035220753305063614;0.018155533823716995;0.021429482546026616;0.3655406840875292;0.10871043127257277;0.078096452092628;0.0;14.526.020.664.143.800
1004;k00200002801;Die goldene Schlange;Heiberg, Hermann;1883;58434;0.05750077009959955;0.01933287950987066;0.01895847515316542;0.49801000682283375;0.09003297702979304;0.10782920172845122;0.0;13.135.321.987.746.700
1005;k00200002802;Trotzige Herzen;Heimburg, Wilhelmine;1898;94697;0.03863902763551117;0.012802624632325213;0.03309073082434573;0.41845446025389793;0.06803271704864956;0.07012013291301014;0.0;1.525.446.922.844.870
1006;k00200002805;Doktor Herzfeld. Erster Teil. Die Nacht;Hermann, Georg;1912;70899;0.02789884201469696;0.011844408575260873;0.022506649691954442;0.3142034436152083;0.06574601868719515;0.06448845272374684;0.0;15.586.200.922.999.800
1007;k00200002806;Doktor Herzfeld.Zweiter Teil. Schnee;Hermann, Georg;1913;85356;0.02297436618398238;0.009073180405896742;0.019369339591458982;0.2718869848050876;0.0564299237827079;0.05263362299140735;0.0;1.490.322.089.641.060
1008;k00200002808;Henriette Jacoby;Hermann, Georg;1908;94495;0.027726334726705118;0.01091018233660989;0.023381106025362048;0.21895363324280478;0.10514757948138787;0.08506995796247994;0.0;1.479.674.885.570.680
1009;k00200002809;Jettchen Gebert;Hermann, Georg;1906;120975;0.027460219053523457;0.01179690906448331;0.026888232159294607;0.28659911851734343;0.10067387210914383;0.08470648282902134;0.0;14.794.873.189.283.800
1010;k00200002811;Kubinke;Hermann, Georg;1910;86262;0.024193735364355103;0.010531479023602054;0.024698482312885912;0.17561056491885144;0.07489661360799;0.055282459425717856;0.0;15.940.322.724.912.900
1011;k00200002816;Heinrich Schön jun.;Hermann, Georg;1915;91006;0.02572357866514296;0.011481600650285346;0.023352695127940255;0.3048393081789467;0.07016861101809198;0.07110081364093003;0.0;15.675.459.179.353.800
1012;k00200002817;Einen Sommer lang;Hermann, Georg;1917;67202;0.027499181571977026;0.011003579477661408;0.017101948826726766;0.18338673282385648;0.07775547604503011;0.06825576901499757;0.0;1.573.931.800.534.100
1013;k00200002820;Das große Heimweh;Herzog, Rudolf;1913;116992;0.031822688730853387;0.011052320116963136;0.025916385282138753;0.5379858532521989;0.035550410142738145;0.08353216902681106;0.0;14.418.909.562.432.500
1014;k00200002821;Die Wiskottens;Herzog, Rudolf;1905;97469;0.029045132298474382;0.012165781469880612;0.035929910572427254;0.5986169428507324;0.03312606173274785;0.06815923587294465;0.0;1.496.985.882.246.100
1015;k00200002826;Am Kreuz;Hillern, Wilhelmine von;1890;169207;0.04077845479205943;0.015565869332381292;0.024113836894986484;0.4729040201992133;0.05284566478696442;0.05506393702598205;0.0;14.580.803.896.567.500
1016;k00200002831;Die Sonne von St. Moritz;Höcker, Paul Oskar;1910;53750;0.031218604651162794;0.012573802755302864;0.025420949048764487;0.3559588497466268;0.05148360705781794;0.08172049575676171;0.0;15.548.698.064.727.700
1017;k00200002836;Der eiserne Rittmeister;Hoffmann, Hans;1890;133373;0.053144189603592934;0.022503412402700408;0.019054118862286494;0.6096374721716252;0.08521807326452135;0.08299180327868852;0.0;14.599.841.184.933.900
1018;k00200002841;Moschele;Hoffmann, Franz;1854;28052;0.048766576358191926;0.01920209911145566;0.019738803745005664;0.4219988344988345;0.06981351981351981;0.0793997668997669;0.0;13.142.034.706.899.600
1019;k00200002844;Arge Sitten;Hopfen, Hans;1869;83592;0.03598430471815485;0.014126860862812484;0.022768203823339887;0.2730089452067485;0.07278660174786664;0.08051715441547345;0.0;14.264.825.603.489.700
1020;k00200002845;Robert Leichtfuß;Hopfen, Hans;1888;137784;0.0441052662137839;0.01619454499536998;0.018414849734826162;0.16553624026121766;0.0944392859558611;0.09271136309132165;0.0;14.492.443.071.807.900
1021;k00200002846;Peregretta;Hopfen, Hans;1864;53277;0.04362107476021549;0.013893483294740324;0.020141875252692322;0.452533535650293;0.12276227219164151;0.09078435487255646;0.0;13.591.677.141.911.800
1022;k00200002848;Ein Dieb in der Nacht;Hornung, Ernest William;1908;51677;0.025388470692958184;0.011658177702320317;0.022674966987360875;0.47126119245332077;0.10874758275509043;0.08495701772917107;0.0;1.374.968.194.680.250
1023;k00200002849;Ein Einbrecher aus Passion;Hornung, Ernest William;1903;55397;0.02669819665324837;0.01179282244162357;0.024761009246199655;0.5461941594785991;0.09223985628813634;0.08607865552206898;0.0;13.388.683.200.125.400
1024;k00200002850;Raffles als Richter;Hornung, Ernest William;1912;60591;0.02747932861316037;0.014836999552480292;0.023511996970635822;0.5202356870358554;0.09690864412072173;0.0896180946821076;0.0;13.986.116.905.917.500
1025;k00200002851;Der Schatten des Stricks. Erster Band;Hornung, Ernest William;1906;41946;0.032279597577838166;0.01469741739897924;0.018995356690586745;0.3082959415682408;0.07402563431859796;0.11664218595947605;0.0;14.402.584.135.999.000
1026;k00200002852;Der Schatten des Stricks. Zweiter Band;Hornung, Ernest William;1907;40627;0.028724739705122213;0.015524821395860047;0.017997801795200587;0.4285217106475321;0.10238090363788974;0.1195979282248654;0.0;14.240.687.854.918.500
1027;k00200002855;Schüsse in der Nacht;Hruschka, Annie;1914;53239;0.04106012509626402;0.020789649788088334;0.029712246263662725;0.5650094573190423;0.08706884620707685;0.10618339510064741;0.0;1.563.969.172.429.180
1028;k00200002856;Das silberne Auto;Hruschka, Annie;1910;35095;0.0256446787291637;0.01108883598546548;0.02217767197093096;0.48630993090111546;0.102351248732401;0.11996792679763224;0.0;15.809.765.067.034.200
1029;k00200002857;Peter Michel;Huch, Friedrich;1901;78779;0.034590436537655984;0.013457059410699102;0.023198639506081555;0.30556043343077605;0.0827505707114008;0.08893801196169777;0.0;14.322.138.156.678.700
1030;k00200002858;Wilhelm Brinkmeyers Abenteuer;Huch, Rudolf;1911;92477;0.03074277928566022;0.012983018826475692;0.012697436348059138;0.43779895295845733;0.14567247937930775;0.0953259764227336;0.0;13.415.866.083.785.400
1031;k00200002859;Unter einem Dach;Hübener, Helene;1897;80172;0.04752282592426284;0.017038777908343124;0.0259009009009009;0.43983626421741834;0.1073243251499384;0.08127730202531387;0.0;15.416.997.405.013.300
1032;k00200002860;Die drei Freundinnen;Hübener, Helene;1899;75724;0.04883524378004332;0.01614482428181572;0.022373601649896883;0.2998522080557639;0.09572285701680858;0.08691048661049103;0.0;15.674.190.571.422.500
1033;k00200002861;Großmütterchen;Hübener, Helene;1902;75595;0.04049209603809776;0.01441022661243463;0.031539802440441606;0.3969442388891307;0.09220606799286118;0.08014843511948809;0.0;15.170.081.348.053.300
1034;k00200002862;Aus dem Leben einer Waise;Hübener, Helene;1912;69486;0.04005123334196817;0.014053654934777258;0.022446468126999755;0.37206578381221017;0.08524166945546685;0.08782330162069131;0.0;15.706.261.629.337.800
1035;k00200002863;Maria und Lisa;Hübener, Helene;1904;69735;0.041700724170072416;0.014226032820904896;0.020287797285858614;0.44185606955535606;0.10550252799697585;0.08631810234843831;0.0;149.558.228.435.682
1036;k00200002865;Die Nachbarn;Hübener, Helene;1914;72293;0.0433790270150637;0.0145920908190313;0.020857318803716298;0.45696126114838315;0.09970043169728794;0.08342350756894058;0.0;15.703.795.817.826.200
1037;k00200002867;Im Rosenhaus;Hübener, Helene;1910;51592;0.0378353233059389;0.01418696391733922;0.02392240599326843;0.4309138331371863;0.08891822258977702;0.091749101434524;0.0;1.604.317.939.994.920
1038;k00200002875;Der Stern des Orsini;Huna, Ludwig;1920;107828;0.044079459880550516;0.015908472586164926;0.025344731302891017;0.37454571033318484;0.04021196276583273;0.05732060931479441;0.0;1.464.699.113.650.390
1039;k00200002884;Der rote Teufel;Janitschek, Maria;1916;45829;0.038752754805908916;0.014068756538364417;0.023015042747375637;0.39442152818699666;0.06605239192157283;0.0851949072337994;0.0;1.413.026.045.236.450
1040;k00200002888;Die Sebalds. Erster Band. Im alten Hause.;Jordan, Wilhelm;1885;69043;0.028779166606317807;0.011911798135939986;0.019049784041827687;0.3307315732947024;0.10113145340559981;0.08708194919699278;0.0;14.475.225.505.796.700
1041;k00200002889;Die Sebalds. Zweiter Band. Exodus;Jordan, Wilhelm;1885;69024;0.02762807139545665;0.01107912413853267;0.021918345982727034;0.3114050455501051;0.09666883571929122;0.09002402642907198;0.0;1.518.266.662.304.810
1042;k00200002890;Der Obstkahn am Elisabethufer;Kabel, Walter;1878;16089;0.015849338057057617;0.006864988558352402;0.031412523403370085;0.46488959618062464;0.05226775412771036;0.058683111199522575;0.0;1.574.464.530.892.440
1043;k00200002892;Am Ende der Welt;Kabel, Walter;1878;46705;0.025179316989615674;0.00963728754161556;0.024426143332749256;0.4321537011831222;0.047534289603182914;0.06503681987924476;0.0;15.400.022.078.149.500
1044;k00200002894;Wiener Kinder;Karlweis, Carl;1887;105252;0.0459753733895793;0.019436062580825114;0.030922737530745238;0.28770910888336243;0.03748127094950494;0.09549112590555925;0.0;15.876.216.243.629.500
1045;k00200002896;Michael Hely;Karrillon, Adam;1904;104406;0.032344884393617226;0.01249238931895277;0.022016613029485953;0.0821352301198944;0.08242109334275001;0.055297718138862265;0.0;14.444.291.880.490.900
1046;k00200002898;Ferien vom Ich;Keller, Paul;1915;77257;0.033938672223876164;0.014228097692135335;0.018955859287474792;0.430463082315092;0.09147660086714747;0.07764911420992639;0.0;14.695.902.755.993.600
1047;k00200002902;Papas Junge;Koch, Henny;1905;93384;0.03625888803221109;0.01593396045306201;0.026979931184193038;0.3409088968761472;0.033569251521800375;0.06138426206555054;0.0;16.215.935.732.534.100
1048;k00200002903;Die Patentochter des alten Fritz;Koch, Henny;1916;69203;0.02767221074230886;0.011568509615384616;0.02233573717948718;0.4640742366887779;0.0568522979435393;0.06686760570065621;0.0;14.455.103.415.464.500
1049;k00200002904;Im Haus der Witwe;Kohlrausch, Robert;1901;92336;0.041608906601975394;0.015140579101972303;0.0317079311791859;0.3502413482778369;0.062468751988509826;0.09259410764769514;0.0;14.597.352.245.069.500
1050;k00200002905;Am toten See;Kohlrausch, Robert;1914;58213;0.028327005995224436;0.012790047525859658;0.030297735532569193;0.5042608584313781;0.07264087863311093;0.11544863496037899;0.0;15.257.612.524.461.900
1051;k00200002908;Die Jobsiade;Kortum, Carl Arnold;1799;24425;0.03815762538382804;0.013695294905350295;0.008947592671495527;0.3416777536587074;0.032595756599677894;0.09365590644912822;0.0;12.938.296.305.313.700
1052;k00200002909;Tubal der Friedlose;Krag, Thomas P.;1910;49855;0.04485006518904824;0.017521856210114723;0.016193883949979712;0.4605840620359677;0.05084969476983996;0.09249298795578287;0.0;12.507.850.160.463.300
1053;k00200002939;Mein Herz;Lasker-Schüler, Else;1912;22801;0.035568615411604755;0.0095276435856146;0.017847557702630166;0.6694275994675344;0.07206774145836414;0.09835823103091258;0.0;15.155.342.190.016.100
1054;k00200002951;Mascotte;Leipziger, Leo;1920;52098;0.052804330300587364;0.01720887079879089;0.021009786610002096;0.34654176322747005;0.0867088814178934;0.07977282370989326;0.0;1.420.575.494.567.980
1055;k00200002952;Die neuen Linden;Leipziger, Leo;1920;22656;0.04299081920903955;0.018007466510504354;0.020789107678793647;0.39513001005602644;0.0691710961068812;0.09581956615428817;0.0;14.593.274.284.459.300
1056;k00200002953;Der Rettungsball;Leipziger, Leo;1912;33520;0.04131861575178998;0.017737820434941078;0.021078848256590937;0.5904955872369314;0.056121294410500115;0.06632722335369994;0.0;1.498.558.133.884.100
1057;k00200002961;El Dorado;Mader, Friedrich Wilhelm;1900;142195;0.02880551355532895;0.010083998008622242;0.013960829175802643;0.3335168188399727;0.08147953139397131;0.07155336436631685;0.0;1.451.414.651.455.990
1058;k00200002963;Wunderwelten;Mader, Friedrich Wilhelm;1911;98517;0.022838697889704315;0.008621682544383566;0.013064152557710975;0.40770170626885055;0.07013901349122942;0.05139312536846692;0.0;13.839.288.382.118.300
1059;k00200002964;Ilsedores Glück;Mancke, Marie;1905;21939;0.039700989106157984;0.014817150063051702;0.028846153846153848;0.42733415462724456;0.052749468025534776;0.09463545749804009;0.0;16.396.510.088.272.400
1060;k00200002965;Die Gefangenen der Apachen. Erster Band;Margot, Paul;1868;54876;0.038887674028719295;0.014646816258769346;0.017592245488137953;0.35664592846854026;0.06645928468540256;0.04508259523736553;0.0;15.423.500.776.522.000
1061;k00200002966;Die Gefangenen der Apachen. Zweiter Band;Margot, Paul;1868;71170;0.043192356329914285;0.015097491901143009;0.016360709846987634;0.34052071960886693;0.06391512792519105;0.05342478758247496;0.0;1.520.654.917.381.470
1062;k00200002980;Der blaurote Methusalem;May, Karl;1892;157026;0.021728885662247014;0.008435981681868349;0.017480876327239974;0.5247373120691087;0.06740073926405847;0.07561363070022427;0.0;13.524.324.296.896.100
1063;k00200002988;Das Monogramm;Möllhausen, Balduin;1874;210275;0.04069432885507074;0.016912934398075233;0.023537232990114995;0.40728101029450825;0.0694778696243591;0.08035994558962017;0.0;13.428.191.574.399.000
1064;k00200002990;Berlin und Sanssouci oder Friedrich der Große und seine Freunde. Erstes Buch;Mühlbach, Luise;1859;44577;0.04549431321084865;0.017225016608142737;0.01784189048116162;0.501210979547901;0.11442795632784869;0.07896355528217745;0.0;1.423.687.434.753.730
1065;k00200002991;Berlin und Sanssouci oder Friedrich der Große und seine Freunde. Zweites Buch;Mühlbach, Luise;1859;51499;0.050428163653663184;0.01585152142743349;0.022104508523179862;0.4939141364027254;0.12466097770721704;0.07602368194747636;0.0;14.164.476.262.545.700
1066;k00200002992;Berlin und Sanssouci oder Friedrich der Große und seine Freunde. Drittes Buch;Mühlbach, Luise;1859;57882;0.05618326941017933;0.01749049429657795;0.020394054614586935;0.4900439389263619;0.10900968419815134;0.07753236638304752;0.0;14.131.213.273.418.500
1067;k00200002993;Berlin und Sanssouci oder Friedrich der Große und seine Freunde. Viertes Buch;Mühlbach, Luise;1859;58270;0.05133001544534066;0.016367298975994628;0.01649320127580997;0.5700487308167866;0.1275729143937741;0.08903920285111644;0.0;13.632.040.876.280.100
1068;k00200002995;Die Millionenbraut. Erster Band;Dumas-Mützelburg;1914;57471;0.03648796784465208;0.014427183851678425;0.024836270446420096;0.44845088897443575;0.09164920084976545;0.08878338109699588;0.0;1.513.398.962.255.210
1069;k00200002996;Die Millionenbraut. Zweiter Band;Dumas-Mützelburg;1914;61106;0.02579124799528688;0.009777566940754797;0.0178157284419144;0.31427828490878484;0.11001929682902462;0.08405753465902092;0.0;14.944.175.363.694.000
1070;k00200002997;Die Millionenbraut. Dritter Band;Dumas-Mützelburg;1914;53801;0.03912566680916712;0.01235864580051115;0.01981584567447397;0.4022712050173537;0.12506850149181026;0.10477683736223589;0.0;14.260.724.013.583.900
1071;k00200002998;Die Millionenbraut. Vierter Band;Dumas-Mützelburg;1914;44632;0.031658899444344864;0.012183182856521266;0.018746147431016352;0.3545967266293129;0.10185048658212917;0.07344809790622235;0.0;1.464.810.217.919.440
1072;k00200003007;Die rote Tinktur;Nordhausen, Richard;1895;113074;0.04919787042114013;0.020316409262777703;0.018416448766906828;0.5194785242411606;0.0804234429983393;0.09995683632186936;0.0;13.334.285.069.320.400
1073;k00200003015;Jakob van der Nees. Erster Theil. Angela;Paalzow, Henriette;1788;77334;0.0465901156024517;0.016554826340240397;0.01629673327925669;0.2741629053690464;0.10428403562525396;0.07710385574188164;0.0;13.533.532.003.539.400
1074;k00200003016;Jakob van der Nees. Zweiter Theil. Urica;Paalzow, Henriette;1788;84370;0.04627237169610051;0.017212636492456447;0.017775277152621487;0.4091662340773869;0.11302559597492313;0.08513357025915426;0.0;13.146.675.002.083.700
1075;k00200003017;Jakob van der Nees. Dritter Theil. Floripes;Paalzow, Henriette;1788;79897;0.04559620511408438;0.01763518327923363;0.014587126909983374;0.3435798404457389;0.11542357857414208;0.0808218310750918;0.0;13.402.493.666.376.200
1076;k00200003020;Die Tänzerin Barberina;Paul, Adolf;1915;105414;0.037414385186028416;0.01670917245624835;0.020996394336469968;0.5219316420338567;0.062157557898614116;0.08580812499040778;0.0;14.131.803.491.337.400
1077;k00200003022;Der kluge Pitter;Perfall, Karl von;1918;71222;0.03198449917160428;0.014133600725779497;0.015637683235448598;0.35322981145077165;0.08530456581401703;0.1000605923796172;0.0;13.780.054.433.462.100
1078;k00200003043;Der Grabenhäger;Polenz, Wilhelm von;1897;154590;0.030435345106410508;0.012302030750260106;0.015259527571191861;0.22581327605005777;0.08919591856661623;0.0907853124813531;0.0;14.254.171.708.219.500
1079;k00200003044;Thekla Lüdekind. Erster Band;Polenz, Wilhelm von;1900;98268;0.039361745430862544;0.013744731710385608;0.01265962131219727;0.18250681059292723;0.11412760361068175;0.10442624490806766;0.0;14.255.176.291.124.200
1080;k00200003045;Thekla Lüdekind. Zweiter Band;Polenz, Wilhelm von;1900;90370;0.03879606063959278;0.013563618478301993;0.013052854602550037;0.2527776252448154;0.09610491827283876;0.09993044496915783;0.0;14.079.884.226.854.800
